filepath,true_label,n_steps,prediction,reasoning,roc_probability,success,error,api_time,confidence_score,actual_steps,enough_steps,rule_details,rule_score
vasp-data-files/111100010101111011110101/OSZICAR,0,50,1,可能收敛(得分=0.655)。详细: 能量收敛趋势规则: 能量变化呈强下降趋势(trend_score=0.128)，当前dE=4.78e-01较大; 电荷密度收敛趋势规则: 电荷密度残差呈下降趋势(trend_score=0.037); 震荡检测规则: 严重震荡(比例=0.75),,True,,0.0006990432739257812,6,50,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈强下降趋势(trend_score=0.128)，当前dE=4.78e-01较大""}, ""电荷密度收敛趋势规则"": {""score"": 1.0, ""weight"": 0.2, ""reason"": ""电荷密度残差呈下降趋势(trend_score=0.037)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.75)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=2.47e-02<7e-02)，但能量未收敛(dE=4.78e-01)""}}",0.655
vasp-data-files/101101010101111111101100/OSZICAR,1,50,1,很可能收敛(得分=0.715)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.000); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.001); 震荡检测规则: 严重震荡(比例=0.75),,True,,0.0006787776947021484,6,50,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.001)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.75)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=3.16e-03<6e-03, rms=8.11e-03<7e-02)""}}",0.715
vasp-data-files/100011101110110010111111/OSZICAR,1,50,1,很可能收敛(得分=0.865)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.000); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.000); 震荡检测规则: 震荡轻微(比例=0.12),,True,,0.0007205009460449219,8,50,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.000)""}, ""震荡检测规则"": {""score"": 1.0, ""weight"": 0.15, ""reason"": ""震荡轻微(比例=0.12)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=1.63e-04<6e-03, rms=2.35e-03<7e-02)""}}",0.865
vasp-data-files/101111000100111110100000/OSZICAR,1,50,1,很可能收敛(得分=0.865)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.001); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.001); 震荡检测规则: 震荡轻微(比例=0.12),,True,,0.0007066726684570312,8,50,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.001)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.001)""}, ""震荡检测规则"": {""score"": 1.0, ""weight"": 0.15, ""reason"": ""震荡轻微(比例=0.12)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=5.35e-04<6e-03, rms=1.73e-03<7e-02)""}}",0.865
vasp-data-files/101011010100110010100100/OSZICAR,0,50,1,可能收敛(得分=0.655)。详细: 能量收敛趋势规则: 能量变化呈强下降趋势(trend_score=0.226)，当前dE=2.34e-01较大; 电荷密度收敛趋势规则: 电荷密度残差呈下降趋势(trend_score=0.031); 震荡检测规则: 严重震荡(比例=0.50),,True,,0.0006985664367675781,6,50,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈强下降趋势(trend_score=0.226)，当前dE=2.34e-01较大""}, ""电荷密度收敛趋势规则"": {""score"": 1.0, ""weight"": 0.2, ""reason"": ""电荷密度残差呈下降趋势(trend_score=0.031)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.50)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=1.61e-02<7e-02)，但能量未收敛(dE=2.34e-01)""}}",0.655
vasp-data-files/110100001110001101011001/OSZICAR,0,50,0,可能不收敛(得分=0.415)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.005); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.000); 震荡检测规则: 严重震荡(比例=0.50),,True,,0.0006883144378662109,4,50,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.005)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.000)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.50)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=1.00e-02<7e-02)，但能量未收敛(dE=2.26e-02)""}}",0.415
vasp-data-files/100100111111011001010111/OSZICAR,0,50,0,很可能不收敛(得分=0.340)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.003)，当前dE=1.31e-01较大; 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.003); 震荡检测规则: 严重震荡(比例=0.75),,True,,0.0007429122924804688,3,50,True,"{""能量收敛趋势规则"": {""score"": 0.0, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.003)，当前dE=1.31e-01较大""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.003)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.75)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=3.97e-02<7e-02)，但能量未收敛(dE=1.31e-01)""}}",0.33999999999999997
vasp-data-files/100001011101111010001100/OSZICAR,0,50,1,很可能收敛(得分=0.790)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.000); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.003); 震荡检测规则: 存在一定震荡(比例=0.38),,True,,0.0007233619689941406,7,50,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.003)""}, ""震荡检测规则"": {""score"": 0.5, ""weight"": 0.15, ""reason"": ""存在一定震荡(比例=0.38)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=3.60e-03<6e-03, rms=3.31e-03<7e-02)""}}",0.79
vasp-data-files/101110010100111011000100/OSZICAR,1,50,0,可能不收敛(得分=0.415)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.000); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.001); 震荡检测规则: 严重震荡(比例=0.62),,True,,0.0006976127624511719,4,50,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.001)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.62)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=1.09e-02<7e-02)，但能量未收敛(dE=7.16e-03)""}}",0.415
vasp-data-files/110100001101111100101000/OSZICAR,1,50,1,可能收敛(得分=0.570)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.001); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.001); 震荡检测规则: 存在一定震荡(比例=0.38),,True,,0.0006840229034423828,5,50,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.001)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.001)""}, ""震荡检测规则"": {""score"": 0.5, ""weight"": 0.15, ""reason"": ""存在一定震荡(比例=0.38)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=1.09e-02<7e-02)，但能量未收敛(dE=3.37e-02)""}}",0.57
vasp-data-files/101110000000011100100000/OSZICAR,1,50,1,很可能收敛(得分=0.715)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.000); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.001); 震荡检测规则: 严重震荡(比例=0.50),,True,,0.0007131099700927734,6,50,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.001)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.50)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=2.88e-04<6e-03, rms=2.02e-03<7e-02)""}}",0.715
vasp-data-files/111100000100111110100000/OSZICAR,1,50,1,很可能收敛(得分=0.715)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.000); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.000); 震荡检测规则: 严重震荡(比例=0.50),,True,,0.0007174015045166016,6,50,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.000)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.50)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=6.68e-04<6e-03, rms=4.68e-03<7e-02)""}}",0.715
vasp-data-files/111000010000110111111010/OSZICAR,1,50,1,可能收敛(得分=0.610)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.000); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.000); 震荡检测规则: 存在一定震荡(比例=0.38),,True,,0.0006854534149169922,5,50,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.000)""}, ""震荡检测规则"": {""score"": 0.5, ""weight"": 0.15, ""reason"": ""存在一定震荡(比例=0.38)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=5.54e-03<6e-03, rms=1.33e-02<7e-02)""}}",0.6100000000000001
vasp-data-files/101101000101011110111100/OSZICAR,1,50,1,很可能收敛(得分=0.790)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.001); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.001); 震荡检测规则: 存在一定震荡(比例=0.38),,True,,0.0006797313690185547,7,50,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.001)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.001)""}, ""震荡检测规则"": {""score"": 0.5, ""weight"": 0.15, ""reason"": ""存在一定震荡(比例=0.38)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=9.90e-04<6e-03, rms=5.73e-03<7e-02)""}}",0.79
vasp-data-files/111100000101111100101000/OSZICAR,0,50,0,可能不收敛(得分=0.415)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.002); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.002); 震荡检测规则: 严重震荡(比例=0.50),,True,,0.0007257461547851562,4,50,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.002)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.002)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.50)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=2.03e-02<7e-02)，但能量未收敛(dE=1.18e-02)""}}",0.415
vasp-data-files/100001110010011010011111/OSZICAR,1,50,1,可能收敛(得分=0.515)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.001); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.002); 震荡检测规则: 严重震荡(比例=0.62),,True,,0.000701904296875,5,50,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.001)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.002)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.62)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=2.36e-02<7e-02)，但能量未收敛(dE=6.98e-03)""}}",0.5149999999999999
vasp-data-files/100001110000110000100010/OSZICAR,1,50,1,很可能收敛(得分=0.915)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.000)，当前dE=1.33e-06很小; 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.000); 震荡检测规则: 震荡轻微(比例=0.00),,True,,0.0007042884826660156,8,50,True,"{""能量收敛趋势规则"": {""score"": 0.8999999999999999, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.000)，当前dE=1.33e-06很小""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.000)""}, ""震荡检测规则"": {""score"": 1.0, ""weight"": 0.15, ""reason"": ""震荡轻微(比例=0.00)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=1.33e-06<6e-03, rms=1.01e-03<7e-02)""}}",0.915
vasp-data-files/110101101100111101010011/OSZICAR,1,50,1,可能收敛(得分=0.595)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.002); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.001); 震荡检测规则: 严重震荡(比例=0.62),,True,,0.0006852149963378906,5,50,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.002)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.001)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.62)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=6.30e-03<7e-02)，但能量未收敛(dE=6.13e-03)""}}",0.595
vasp-data-files/101001110010000111111111/OSZICAR,1,50,1,可能收敛(得分=0.595)。详细: 能量收敛趋势规则: 能量变化呈强下降趋势(trend_score=0.239)，当前dE=3.55e-01较大; 电荷密度收敛趋势规则: 电荷密度残差呈轻微下降趋势(trend_score=0.022); 震荡检测规则: 严重震荡(比例=0.75),,True,,0.0007164478302001953,5,50,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈强下降趋势(trend_score=0.239)，当前dE=3.55e-01较大""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微下降趋势(trend_score=0.022)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.75)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=4.12e-02<7e-02)，但能量未收敛(dE=3.55e-01)""}}",0.595
vasp-data-files/101011010111111010100100/OSZICAR,0,50,0,可能不收敛(得分=0.415)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.000); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.000); 震荡检测规则: 严重震荡(比例=0.50),,True,,0.0007197856903076172,4,50,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.000)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.50)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=1.49e-02<7e-02)，但能量未收敛(dE=1.75e-02)""}}",0.415
vasp-data-files/111110000101110010010000/OSZICAR,0,50,1,很可能收敛(得分=0.865)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.002); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.000); 震荡检测规则: 震荡轻微(比例=0.12),,True,,0.0007123947143554688,8,50,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.002)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.000)""}, ""震荡检测规则"": {""score"": 1.0, ""weight"": 0.15, ""reason"": ""震荡轻微(比例=0.12)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=9.44e-04<6e-03, rms=6.35e-03<7e-02)""}}",0.865
